UNITID,OPEID,OPEID6,INSTNM,CITY,STABBR,PrivPub,UGDStudents,CostBeforeAid,6yrGradRate,Retention,MDEarnings8yr,InstructionWagesPerStudent,AcadmicSupportWagesPerStudent,ServicesAuxWagesPerStudent,PCTFacWhite,PCTFacNotWhite,PCTFacTwoMoreRace/Ethnic,PCTFacRace/EthnicUnk,PCTFacNRA,PCTFacMale,PCTFacFemale,InstrPerStu,PCTFTStaff,PCTFTTenured,PCTFTTenureTrk,PCTFTNotTenure,PCTProf,PCTAssoProf,PCTAssisProf,PCTInstructors,PCTLecturers,PCTNoRank
222831,354100,3541,Angelo State University,San Angelo,TX,1,5674,19810,0.4282,0.7093,42242,2765.305893,403.3993503,1075.474896,0.793969849,0.195979899,0,0.010050251,0,0.520100503,0.479899497,0.070144519,0.77638191,0.346733668,0.163316583,0.266331658,0.195979899,0.145728643,0.168341709,0.183417085,0.002512563,0.08040201
222983,354300,3543,Austin College,Sherman,TX,2,1283,56377,0.7087,0.8201,51878,6644.800307,475.9324117,2469.303379,0.823529412,0.151260504,0,0.016806723,0.008403361,0.588235294,0.411764706,0.092751364,0.840336134,0.571428571,0.193277311,0.075630252,0.277227723,0.396039604,0.267326733,0.04950495,0,0
223232,354500,3545,Baylor University,Waco,TX,2,14329,65222,0.7934,0.9064,53834,8541.638597,1051.614241,3210.499041,0.801446417,0.144641683,0.02103879,0.021696252,0.011176857,0.510848126,0.489151874,0.106706679,0.71268902,0.345323741,0.112491825,0.256376717,0.194244604,0.199476782,0.154349248,0.003270111,0.157619359,0
224004,355700,3557,Concordia University Texas,Austin,TX,2,1733,47251,0.4342,0.6524,47960,3530.725299,621.9982277,1711.246345,0.692307692,0.230769231,0,0.045248869,0.031674208,0.398190045,0.601809955,0.127524524,0.248868778,0,0,0.248868778,0.181818182,0.418181818,0.327272727,0.072727273,0,0
224147,1116100,11161,Texas A & M University-Corpus Christi,Corpus Christi,TX,1,8374,22459,0.3726,0.574,43802,4251.688447,1375.861091,1440.767375,0.59348199,0.281303602,0.024013722,0.030874786,0.070325901,0.445969125,0.554030875,0.07105326,0.72212693,0.302521008,0.223529412,0.198319328,0.141176471,0.188235294,0.354621849,0.013445378,0.010084034,0
224226,356000,3560,Dallas Baptist University,Dallas,TX,2,2736,42855,0.5569,0.7558,46494,5014.643513,631.2220391,2530.45538,0.853846154,0.146153846,0,0,0,0.584615385,0.415384615,0.04751462,0.9,0,0,0.9,0.41025641,0.153846154,0.435897436,0,0,0
224323,365100,3651,University of Dallas,Irving,TX,2,1445,58050,0.693,0.8063,49669,5827.239855,1416.633186,1594.214544,0.788018433,0.156682028,0.023041475,0.032258065,0,0.617511521,0.382488479,0.15017301,0.658986175,0.3640553,0.152073733,0.142857143,0.082949309,0.290322581,0.142857143,0.142857143,0,0
224527,356400,3564,East Texas Baptist University,Marshall,TX,2,1373,38749,0.3471,0.6058,43082,3761.917736,323.7304551,2567.575846,0.890625,0.09375,0.0078125,0.0078125,0,0.515625,0.484375,0.093226511,0.5625,0.0078125,0,0.5546875,0.347222222,0.236111111,0.416666667,0,0,0
224545,3170300,31703,Texas A&M University-Texarkana,Texarkana,TX,1,1798,19447,0.3804,0.6425,36340,4486.289268,968.2901889,1510.988945,0.75,0.145348837,0.011627907,0.052325581,0.040697674,0.441860465,0.558139535,0.095661846,0.540697674,0.186046512,0.180232558,0.174418605,0.122093023,0.11627907,0.186046512,0.110465116,0.005813953,0
224554,356500,3565,Texas A & M University-Commerce,Commerce,TX,1,8290,22575,0.4299,0.5764,41971,3423.657033,546.0445751,1203.238877,0.680115274,0.231988473,0.007204611,0.034582133,0.04610951,0.474063401,0.525936599,0.083835947,0.53314121,0.256115108,0.139568345,0.138129496,0.172506739,0.336927224,0.318059299,0.145552561,0.02425876,0
225247,357100,3571,Hardin-Simmons University,Abilene,TX,2,1588,42530,0.5546,0.6493,46236,5019.679511,223.1757519,2376.166823,0.912087912,0.049450549,0.005494505,0.032967033,0,0.532967033,0.467032967,0.114609572,0.571428571,0.373626374,0,0.197802198,0.269230769,0.131868132,0.148351648,0.021978022,0,0
225399,357600,3576,Houston Baptist University,Houston,TX,2,2727,43638,0.4732,0.7128,45619,3891.592985,633.9639162,1911.862983,0.673992674,0.26007326,0.014652015,0.029304029,0.021978022,0.461538462,0.538461538,0.100110011,0.47985348,0,0,0.47985348,0.128205128,0.135531136,0.212454212,0.003663004,0,0
225414,1171100,11711,University of Houston-Clear Lake,Houston,TX,1,6559,25567,0.5198,0.7698,51071,3743.670717,1111.509886,855.8797084,0.639575972,0.303886926,0.010600707,0.003533569,0.042402827,0.512367491,0.487632509,0.043299283,0.982332155,0.580985915,0.207746479,0.158450704,0.222627737,0.379562044,0.215328467,0,0.109489051,0.087591241
225432,361200,3612,University of Houston-Downtown,Houston,TX,1,13549,20995,0.299,0.6734,45841,2599.648468,1120.81088,559.4049478,0.48824343,0.456431535,0.015214385,0.015214385,0.024896266,0.499308437,0.500691563,0.053361872,0.475795297,0.232365145,0.105117566,0.138312586,0.090909091,0.153409091,0.100852273,0.001420455,0.132102273,0.009943182
225502,1323100,13231,University of Houston-Victoria,Victoria,TX,1,3388,19441,0.1903,0.6567,45871,3159.224705,922.5802519,905.6964649,0.533018868,0.391509434,0.009433962,0.009433962,0.056603774,0.490566038,0.509433962,0.06257379,0.599056604,0.339622642,0.193396226,0.056603774,0.150485437,0.208737864,0.189320388,0,0.04368932,0.024271845
225511,365200,3652,University of Houston,Houston,TX,1,38116,23361,0.6215,0.8595,53074,4471.912678,2175.21822,1292.621831,0.61756683,0.326786688,0.009274414,0.009274414,0.037097654,0.583196945,0.416803055,0.050634904,0.824331697,0.403626943,0.120725389,0.164766839,0.268574909,0.215590743,0.132155907,0,0.053593179,0.250304507
225548,357500,3575,Howard Payne University,Brownwood,TX,2,779,41336,0.4,0.5,42811,4898.184906,458.9169811,3031.019811,0.894230769,0.096153846,0.009615385,0,0,0.567307692,0.432692308,0.133504493,0.557692308,0.009615385,0,0.548076923,0.344827586,0.24137931,0.293103448,0.120689655,0,0
225575,357700,3577,Huston-Tillotson University,Austin,TX,2,1045,24148,0.3112,0.5446,35665,3493.139887,847.2533081,1473.095463,0.292134831,0.674157303,0,0.033707865,0,0.460674157,0.539325843,0.085167464,0.494382022,0.168539326,0.247191011,0.078651685,0.112359551,0.146067416,0.168539326,0.033707865,0.033707865,0
225627,357800,3578,University of the Incarnate Word,San Antonio,TX,2,4856,45532,0.5631,0.7495,46421,6535.26841,1535.763168,1521.536946,0.546070461,0.411924119,0.012195122,0.014905149,0.014905149,0.479674797,0.520325203,0.151976936,0.460704607,0.220867209,0.096205962,0.143631436,0.119241192,0.147696477,0.146341463,0.046070461,0.001355014,0
225885,363700,3637,Jarvis Christian University,Hawkins,TX,2,719,25082,0.1724,0.5341,28529,3992.808067,1637.741307,2333.093185,0.090909091,0.909090909,0,0,0,0.556818182,0.443181818,0.122392211,0.465909091,0.056818182,0,0.409090909,0.056818182,0.056818182,0.340909091,0.011363636,0,0
226091,358100,3581,Lamar University,Beaumont,TX,1,8220,20362,0.3671,0.6879,40920,2962.032277,745.092685,916.9689247,0.653097345,0.184070796,0,0.010619469,0.152212389,0.463716814,0.536283186,0.069099757,0.768141593,0.352112676,0.137323944,0.278169014,0.149911817,0.197530864,0.158730159,0.259259259,0,0
226152,965100,9651,Texas A & M International University,Laredo,TX,1,6552,13408,0.4577,0.7425,40819,2792.937595,954.978651,813.158827,0.30075188,0.614035088,0.010025063,0.020050125,0.055137845,0.50877193,0.49122807,0.061507937,0.581453634,0.171215881,0.213399504,0.200992556,0.071960298,0.153846154,0.267990074,0.052109181,0.029776675,0
226231,358400,3584,LeTourneau University,Longview,TX,2,1699,44629,0.5662,0.8101,49988,4039.884049,437.0554132,1527.889174,0.874551971,0.11827957,0.003584229,0.003584229,0,0.594982079,0.405017921,0.164214244,0.383512545,0.143369176,0.11827957,0.014336918,0.120967742,0.10483871,0.076612903,0.004032258,0.004032258,0.120967742
226383,358600,3586,Lubbock Christian University,Lubbock,TX,2,1250,37198,0.4773,0.6846,44248,4499.239784,510.016226,2340.813702,0.930232558,0.069767442,0,0,0,0.465116279,0.534883721,0.1376,0.505813953,0.296511628,0.180232558,0.029069767,0.174418605,0.139534884,0.151162791,0.011627907,0,0.029069767
226471,358800,3588,University of Mary Hardin-Baylor,Belton,TX,2,3310,42812,0.5113,0.694,46250,5257.581527,637.5386997,1956.53612,0.835483871,0.112903226,0.019354839,0.032258065,0,0.425806452,0.574193548,0.093655589,0.525806452,0.222580645,0.187096774,0.116129032,0.380368098,0.17791411,0.374233129,0.067484663,0,0
226587,359100,3591,McMurry University,Abilene,TX,2,1049,41764,0.3527,0.651,40517,5534.555759,811.6087751,3065.23309,0.783333333,0.066666667,0,0.141666667,0.008333333,0.591666667,0.408333333,0.114394662,0.658333333,0.35,0.1,0.208333333,0.325,0.2,0.225,0.2375,0,0
226833,359200,3592,Midwestern State University,Wichita Falls,TX,1,5056,19972,0.4432,0.6589,46981,4050.335495,690.1409556,1331.743515,0.781609195,0.091954023,0.005747126,0.031609195,0.08908046,0.431034483,0.568965517,0.068829114,0.66954023,0.362068966,0.163793103,0.143678161,0.135057471,0.224137931,0.244252874,0.045977011,0.020114943,0
226879,1013000,10130,Wade College,Dallas,TX,3,180,22459,0.4091,1,34455,0,0,0,0.833333333,0.166666667,0,0,0,0.375,0.625,0.133333333,0.208333333,0,0,0.208333333,0.208333333,0,0,0,0,0
227216,359400,3594,University of North Texas,Denton,TX,1,32814,23770,0.5713,0.8524,48309,3135.7146,902.9426171,1689.703025,0.655969191,0.274711168,0.014120668,0.032092426,0.023106547,0.501925546,0.498074454,0.050070092,0.73042362,0.345100426,0.1339014,0.206938527,0.212613784,0.160598179,0.139141743,0.027958388,0.189206762,0.010403121
227331,359800,3598,Our Lady of the Lake University,San Antonio,TX,2,1261,40753,0.381,0.6515,38893,4826.041862,681.5485384,2050.307831,0.525735294,0.452205882,0.011029412,0.003676471,0.007352941,0.352941176,0.647058824,0.215701824,0.386029412,0.161764706,0.106617647,0.117647059,0.110294118,0.099264706,0.172794118,0.003676471,0,0
227368,359900,3599,The University of Texas Rio Grande Valley,Edinburg,TX,1,26754,14250,0.4726,0.8075,42116,4097.091767,1265.615826,872.1415184,0.328939109,0.57564344,0.003138732,0.036409291,0.055869429,0.544883867,0.455116133,0.061747776,0.838041431,0.312348668,0.107748184,0.388014528,0.168863779,0.169491525,0.163841808,0.000627746,0.335216573,0
227526,363000,3630,Prairie View A & M University,Prairie View,TX,1,8372,25164,0.3731,0.741,37427,4142.135489,1024.801146,1651.128352,0.17979798,0.765656566,0.008080808,0.004040404,0.042424242,0.55959596,0.44040404,0.068800764,0.872727273,0.234375,0.220486111,0.284722222,0.155419223,0.132924335,0.241308793,0.00408998,0.335378323,0.014314928
227757,360400,3604,Rice University,Houston,TX,2,4052,67102,0.9419,0.9666,73179,30833.42326,1531.493393,4947.016747,0.711924439,0.218417946,0.012987013,0.002361275,0.054309327,0.645808737,0.354191263,0.211994077,0.824085006,0.48661234,0.143189756,0.194412107,0.36088475,0.126891735,0.143189756,0.016298021,0.16298021,0.002328289
227845,362100,3621,Saint Edward's University,Austin,TX,2,3009,61707,0.6712,0.7237,48472,5788.461153,2773.459761,2610.126706,0.766467066,0.209580838,0.01497006,0.002994012,0.005988024,0.446107784,0.553892216,0.111000332,0.48502994,0.251497006,0.194610778,0.038922156,0.125748503,0.185628743,0.152694611,0.011976048,0.008982036,0
227863,365400,3654,University of St Thomas,Houston,TX,2,2330,42652,0.6592,0.8333,49652,5351.848592,329.8423619,1406.467768,0.551928783,0.400593472,0.014836795,0.03264095,0,0.480712166,0.519287834,0.144635193,0.382789318,0.210682493,0.038575668,0.133531157,0.186206897,0.317241379,0.296551724,0.082758621,0,0.006896552
227881,360600,3606,Sam Houston State University,Huntsville,TX,1,18811,22885,0.5778,0.789,45849,3665.153112,969.0946513,1360.930175,0.749015748,0.197834646,0.017716535,0,0.035433071,0.482283465,0.517716535,0.055074159,0.791338583,0.358108108,0.19980695,0.237451737,0.184362934,0.178571429,0.178571429,0.000965251,0.233590734,0
228042,361000,3610,Schreiner University,Kerrville,TX,2,1074,41896,0.5128,0.644,42544,4708.491158,622.5072347,2755.873794,0.72815534,0.165048544,0,0.097087379,0.009708738,0.475728155,0.524271845,0.095903166,0.59223301,0.145631068,0.233009709,0.213592233,0.097087379,0.145631068,0.223300971,0.126213592,0,0
228149,362300,3623,St. Mary's University,San Antonio,TX,2,2125,42354,0.5906,0.7426,48858,7859.230191,1522.056391,2564.253904,0.670807453,0.298136646,0,0.00931677,0.02173913,0.599378882,0.400621118,0.151529412,0.649068323,0.422360248,0.090062112,0.136645963,0.288819876,0.167701863,0.114906832,0.065217391,0.01242236,0
228246,361300,3613,Southern Methodist University,Dallas,TX,2,6793,76346,0.8103,0.9033,68113,10358.9267,3420.593227,3569.708236,0.743455497,0.166666667,0.008726003,0.021815009,0.059336824,0.597731239,0.402268761,0.180921537,0.669284468,0.303498779,0.09194467,0.244914565,0.186106346,0.135506003,0.095197256,0.112349914,0.122641509,0.006003431
228325,361600,3616,Southwestern Assemblies of God University,Waxahachie,TX,2,1591,34268,0.4885,0.7152,36189,2677.04534,1408.201008,1026.805542,0.848484848,0.151515152,0,0,0,0.681818182,0.318181818,0.082966688,0.492424242,0,0,0.492424242,0.174242424,0.075757576,0.121212121,0.121212121,0,0
228343,362000,3620,Southwestern University,Georgetown,TX,2,1505,57825,0.7323,0.8578,51232,6496.060425,1595.543825,3994.657371,0.73943662,0.232394366,0.014084507,0.007042254,0.007042254,0.464788732,0.535211268,0.094352159,0.774647887,0.528169014,0.112676056,0.133802817,0.274647887,0.253521127,0.112676056,0.133802817,0,0
228431,362400,3624,Stephen F Austin State University,Nacogdoches,TX,1,10007,22178,0.5365,0.7695,41976,4056.795563,863.6352615,1626.17084,0.835958005,0.119422572,0.018372703,0.005249344,0.020997375,0.443569554,0.556430446,0.076146697,0.695538058,0.359580052,0.150918635,0.18503937,0.153543307,0.19160105,0.167979003,0.065616798,0.104986877,0.011811024
228459,361500,3615,Texas State University,San Marcos,TX,1,33193,23453,0.5506,0.7681,47908,4082.797842,822.6545012,1007.942849,0.672791938,0.225844695,0.011855365,0.046235922,0.043272081,0.479549496,0.520450504,0.053927033,0.769413159,0.310614525,0.139664804,0.304469274,0.159470351,0.160046056,0.149107657,0,0.267127231,0.011514105
228468,361900,3619,Southwestern Adventist University,Keene,TX,2,719,31865,0.4268,0.785,39989,4389.155172,372.9920424,2213.503979,0.63963964,0.36036036,0,0,0,0.504504505,0.495495495,0.154381085,0.396396396,0,0,0.396396396,0.108108108,0.117117117,0.171171171,0,0,0
228501,362500,3625,Sul Ross State University,Alpine,TX,1,1784,20332,0.3049,0.5166,36956,4184.489126,916.8712154,1889.7258,0.589285714,0.327380952,0,0.029761905,0.053571429,0.529761905,0.470238095,0.094170404,0.642857143,0.220238095,0.279761905,0.142857143,0.160714286,0.101190476,0.226190476,0.023809524,0.107142857,0.023809524
228529,363100,3631,Tarleton State University,Stephenville,TX,1,11893,22730,0.4575,0.6901,44889,2519.564355,877.3814926,1019.342109,0.781791908,0.153179191,0.00867052,0.033236994,0.023121387,0.494219653,0.505780347,0.058437736,0.625722543,0.256115108,0.176978417,0.188489209,0.120115774,0.163531114,0.208393632,0.125904486,0.002894356,0.005788712
228705,363900,3639,Texas A & M University-Kingsville,Kingsville,TX,1,5114,22645,0.4471,0.7214,43280,4438.965522,1120.510964,1597.66157,0.507009346,0.401869159,0.007009346,0.030373832,0.053738318,0.605140187,0.394859813,0.091317951,0.796728972,0.400428266,0.162740899,0.167023555,0.237089202,0.223004695,0.227699531,0.007042254,0.082159624,0.023474178
228723,363200,3632,Texas A & M University-College Station,College Station,TX,1,54942,29920,0.8253,0.9439,60186,7944.188489,2273.903207,1839.570891,0.635497166,0.239567233,0.009015971,0.054095827,0.061823802,0.622874807,0.377125193,0.077809326,0.849819681,0.370292398,0.110877193,0.303859649,0.298552932,0.182533638,0.169078446,0.127443514,0.059913684,0
228769,365600,3656,The University of Texas at Arlington,Arlington,TX,1,34726,23902,0.5244,0.7561,51519,2852.339387,637.0266891,866.9229905,0.577625571,0.305365297,0.007420091,0.091894977,0.017694064,0.462328767,0.537671233,0.055232391,0.623858447,0.233055266,0.097497393,0.239311783,0.137557078,0.117579909,0.10673516,0,0.105022831,0.15696347
228778,365800,3658,The University of Texas at Austin,Austin,TX,1,39624,27397,0.8756,0.9665,60603,9753.207901,4149.026111,2888.536096,0.706538114,0.231093703,0.014160892,0.000301296,0.047905996,0.566134378,0.433865622,0.083762366,0.843928894,0.44832781,0.115697499,0.279903585,0.294968364,0.156974992,0.112081952,0.012353118,0.254896053,0.012654414
228787,974100,9741,The University of Texas at Dallas,Richardson,TX,1,21186,27120,0.6915,0.9014,56110,5359.638285,1427.8535,1042.604904,0.569747899,0.308403361,0.015966387,0.095798319,0.010084034,0.635294118,0.364705882,0.062918909,0.76302521,0.302325581,0.102025506,0.279819955,0.211892797,0.128978224,0.110552764,0,0.309045226,0
228796,366100,3661,The University of Texas at El Paso,El Paso,TX,1,21070,18291,0.4443,0.7721,41897,3088.693758,593.1362595,1102.448692,0.399463807,0.533512064,0.011617516,0.006255585,0.049151028,0.513851653,0.486148347,0.056146179,0.683646113,0.28909552,0.131868132,0.270498732,0.136939983,0.152155537,0.112426036,0,0.245139476,0
228802,1116300,11163,The University of Texas at Tyler,Tyler,TX,1,6840,20730,0.4336,0.6448,48825,4197.818117,874.8800736,970.3377978,0.751004016,0.198795181,0.004016064,0.046184739,0,0.441767068,0.558232932,0.073391813,0.718875502,0.306772908,0.135458167,0.27689243,0.130784708,0.193158954,0.126760563,0.162977867,0.104627767,0.002012072
228875,363600,3636,Texas Christian University,Fort Worth,TX,2,9689,68072,0.8203,0.9168,56546,10170.818,1977.475349,5543.772563,0.77159309,0.201535509,0.004798464,0.007677543,0.014395393,0.483685221,0.516314779,0.109712045,0.695777351,0.334901223,0.104421449,0.239887112,0.263835264,0.294723295,0.207207207,0.111969112,0.051480051,0.003861004
228884,363800,3638,Texas College,Tyler,TX,2,764,21620,0.1412,0.4149,30575,2341.814136,450.9960733,1999.324607,0.289473684,0.710526316,0,0,0,0.526315789,0.473684211,0.04973822,0.868421053,0,0.868421053,0,0.052631579,0.263157895,0.263157895,0.289473684,0,0
228981,364100,3641,Texas Lutheran University,Seguin,TX,2,1430,42208,0.5534,0.6921,45756,4931.037358,572.694463,2216.745163,0.737931034,0.186206897,0,0.048275862,0.027586207,0.386206897,0.613793103,0.101398601,0.579310345,0.35862069,0.131034483,0.089655172,0.165517241,0.193103448,0.144827586,0.020689655,0.034482759,0.020689655
229018,993000,9930,The University of Texas Permian Basin,Odessa,TX,1,3646,17323,0.4059,0.6479,47937,4206.610669,715.3858951,1027.028029,0.634615385,0.266025641,0.006410256,0.028846154,0.064102564,0.5,0.5,0.086944597,0.532051282,0.195583596,0.1829653,0.14511041,0.092948718,0.125,0.169871795,0,0.144230769,0
229027,1011500,10115,The University of Texas at San Antonio,San Antonio,TX,1,29169,18923,0.4631,0.7754,48104,2433.658684,1233.929682,1039.935179,0.508339952,0.384432089,0.008737093,0.069896743,0.028594122,0.564733916,0.435266084,0.048441839,0.760921366,0.322717622,0.133757962,0.221514508,0.205718824,0.180301827,0.184273233,0,0.187450357,0.003177125
229063,364200,3642,Texas Southern University,Houston,TX,1,5298,23173,0.1876,0.5066,32536,7341.051746,1109.905203,1884.597577,0.10806175,0.873070326,0,0,0.018867925,0.483704974,0.516295026,0.110041525,0.679245283,0.370497427,0.024013722,0.284734134,0.221269297,0.140651801,0.032590051,0,0,0.284734134
229115,364400,3644,Texas Tech University,Lubbock,TX,1,32412,23191,0.6342,0.8748,53137,3652.004563,1286.145528,1930.283294,0.68627451,0.215686275,0.010294118,0,0.087745098,0.573039216,0.426960784,0.064667407,0.864215686,0.378816794,0.160305344,0.302003817,0.197162427,0.185420744,0.146771037,0.023483366,0.309686888,0
229160,364500,3645,Texas Wesleyan University,Fort Worth,TX,2,1403,47135,0.3366,0.6372,45305,6271.484752,904.3609467,2618.771507,0.773413897,0.202416918,0.009063444,0.01510574,0,0.444108761,0.555891239,0.235923022,0.341389728,0.226586103,0.093655589,0.021148036,0.090634441,0.13897281,0.093655589,0.018126888,0,0
229179,364600,3646,Texas Woman's University,Denton,TX,1,9297,19418,0.4814,0.7737,47625,3310.82736,898.2447514,972.133877,0.69581749,0.253485425,0.005069708,0.045627376,0,0.228136882,0.771863118,0.084866086,0.57287706,0.264892269,0.150823828,0.157160963,0.264642082,0.312364425,0.344902386,0.013015184,0.045553145,0
229267,364700,3647,Trinity University,San Antonio,TX,2,2491,60664,0.7917,0.8882,57250,11851.38999,2197.94957,4859.286515,0.710526316,0.274853801,0.005847953,0.00877193,0,0.570175439,0.429824561,0.138498595,0.780701754,0.524637681,0.133333333,0.115942029,0.289473684,0.257309942,0.198830409,0.002923977,0.029239766,0.002923977
229780,366300,3663,Wayland Baptist University,Plainview,TX,2,2803,35240,0.2456,0.3761,43821,4442.539143,250.1230921,915.9899065,0.549180328,0.144808743,0.016393443,0.289617486,0,0.612021858,0.387978142,0.130574385,0.346994536,0,0,0.346994536,0.503937008,0.228346457,0.212598425,0.039370079,0.015748031,0
229814,366500,3665,West Texas A & M University,Canyon,TX,1,7326,20456,0.4429,0.8199,43155,3004.191411,728.9493822,1045.971503,0.783908046,0.126436782,0.002298851,0.022988506,0.064367816,0.514942529,0.485057471,0.059377559,0.797701149,0.312643678,0.2,0.285057471,0.163218391,0.167816092,0.243678161,0.209195402,0.013793103,0
229887,366900,3669,Wiley College,Marshall,TX,2,615,23938,0.31,0.7027,28741,4732.076423,1356.964228,4024.258537,0.119047619,0.785714286,0,0,0.095238095,0.547619048,0.452380952,0.068292683,0.642857143,0,0,0.642857143,0,0.142857143,0.30952381,0.19047619,0,0
231420,370200,3702,Averett University,Danville,VA,2,881,47321,0.5023,0.5895,41775,5243.400225,990.6042841,3571.720406,0.882352941,0.082352941,0.023529412,0.011764706,0,0.517647059,0.482352941,0.096481271,0.647058824,0.352941176,0.235294118,0.058823529,0.236363636,0.327272727,0.381818182,0.054545455,0,0
231554,370300,3703,Bluefield University,Bluefield,VA,2,666,39307,0.3595,0.6296,41844,4478.673575,739.4994819,2429.875648,0.946428571,0.053571429,0,0,0,0.455357143,0.544642857,0.168168168,0.410714286,0,0,0.410714286,0.239130435,0.195652174,0.543478261,0.02173913,0,0
231581,370400,3704,Bridgewater College,Bridgewater,VA,2,1552,51725,0.6304,0.7125,43112,4786.528491,1611.576706,3107.074515,0.780141844,0.113475177,0,0.09929078,0.007092199,0.503546099,0.496453901,0.090850515,0.80141844,0.439716312,0.191489362,0.170212766,0.106382979,0.34751773,0.177304965,0.170212766,0,0
231624,370500,3705,William & Mary,Williamsburg,VA,1,6217,39595,0.9125,0.9291,59249,10090.92348,2479.655219,2599.20528,0.709302326,0.136046512,0.010465116,0.111627907,0.03255814,0.577906977,0.422093023,0.144764356,0.806976744,0.48,0.117777778,0.184444444,0.304597701,0.224137931,0.163218391,0.02183908,0.083908046,0
231651,3091300,30913,Regent University,Virginia Beach,VA,2,4231,30136,0.6089,0.7712,37480,2067.948106,382.8102642,1281.770486,0.803278689,0.191256831,0.005464481,0,0,0.666666667,0.333333333,0.043252186,0.726775956,0.382513661,0.224043716,0.120218579,0.234972678,0.240437158,0.18579235,0.010928962,0.054644809,0
231712,370600,3706,Christopher Newport University,Newport News,VA,1,4745,31733,0.7985,0.8716,49975,5388.902424,1063.62387,4018.112777,0.853448276,0.122844828,0.004310345,0,0.019396552,0.530172414,0.469827586,0.098419389,0.618534483,0.308351178,0.158458244,0.152034261,0.111587983,0.199570815,0.158798283,0.036480687,0.107296137,0.002145923
232025,370900,3709,Emory & Henry College,Emory,VA,2,943,50310,0.5404,0.7556,41663,6895.418699,931.4447154,2571.087805,0.871657754,0.037433155,0.005347594,0.085561497,0,0.438502674,0.561497326,0.198303287,0.49197861,0.187165775,0.117647059,0.187165775,0.195652174,0.304347826,0.445652174,0.054347826,0,0
232043,370800,3708,Eastern Mennonite University,Harrisonburg,VA,2,891,51275,0.6042,0.7921,43694,5860.984935,858.6233859,2276.245337,0.813829787,0.079787234,0,0.090425532,0.015957447,0.420212766,0.579787234,0.212121212,0.473404255,0.185185185,0.121693122,0.164021164,0.180851064,0.244680851,0.340425532,0.159574468,0.021276596,0
232089,371100,3711,Ferrum College,Ferrum,VA,2,962,50084,0.3179,0.5577,38083,4864.634774,904.3940329,4705.32716,0.858695652,0.054347826,0,0.086956522,0,0.402173913,0.597826087,0.095634096,0.652173913,0.369565217,0.130434783,0.152173913,0.133333333,0.383333333,0.416666667,0.066666667,0,0
232186,374900,3749,George Mason University,Fairfax,VA,1,26514,25717,0.7159,0.8607,60771,6150.689863,1256.761345,1667.444877,0.697734868,0.219829187,0.016709989,0.034533977,0.031191979,0.548458968,0.451541032,0.110545372,0.519494987,0.234049812,0.07778915,0.165472535,0.13962124,0.184181211,0.162643892,0.033048645,0,0
232256,371300,3713,Hampden-Sydney College,Hampden-Sydney,VA,2,881,63310,0.7103,0.7851,55848,10964.20431,1528.646992,6914.990919,0.873873874,0.063063063,0,0.063063063,0,0.648648649,0.351351351,0.12599319,0.90990991,0.540540541,0.198198198,0.171171171,0.288288288,0.252252252,0.198198198,0,0.171171171,0
232265,371400,3714,Hampton University,Hampton,VA,2,3058,44252,0.5738,0.7153,47353,6416.909272,659.879124,2392.416667,0.190839695,0.809160305,0,0,0,0.511450382,0.488549618,0.085676913,0.816793893,0.202290076,0.06870229,0.469465649,0.170103093,0.237113402,0.494845361,0.046391753,0.005154639,0.149484536
232308,371500,3715,Hollins University,Roanoke,VA,2,686,55893,0.6159,0.8216,34323,10226.38239,1846.886792,2586.820126,0.789473684,0.180451128,0.015037594,0.015037594,0,0.390977444,0.609022556,0.193877551,0.609022556,0.293233083,0.112781955,0.203007519,0.157894737,0.180451128,0.240601504,0.015037594,0.015037594,0
232423,372100,3721,James Madison University,Harrisonburg,VA,1,19550,27996,0.8228,0.892,58718,5654.607947,1134.501065,1726.236964,0.803490137,0.119878604,0.010622155,0.044764795,0.02124431,0.480273141,0.519726859,0.06741688,0.804248862,0.484066768,0.137329287,0.182852807,0.283763278,0.2215478,0.182094082,0.116843703,0,0
232557,2053000,20530,Liberty University,Lynchburg,VA,2,47432,40567,0.5409,0.8079,38652,1706.737319,341.3039883,905.4810443,0.784693554,0.153382026,0,0.060336615,0.001587806,0.564306129,0.435693871,0.066389779,0.333756748,0.003493172,0.001270245,0.328993331,0.060019054,0.063829787,0.201016196,0.008891712,0,0
232566,371900,3719,Longwood University,Farmville,VA,1,3525,28821,0.6726,0.7852,44008,5182.513324,774.3846313,2984.02768,0.889937107,0.094339623,0,0,0.01572327,0.452830189,0.547169811,0.090212766,0.830188679,0.418238994,0.279874214,0.110062893,0.210116732,0.322957198,0.322957198,0.015564202,0.128404669,0.027237354
232609,372000,3720,University of Lynchburg,Lynchburg,VA,2,1801,54119,0.5723,0.782,45418,7492.087667,643.8736999,2746.63893,0.952054795,0.047945205,0,0,0,0.479452055,0.520547945,0.162132149,0.630136986,0.311643836,0.130136986,0.188356164,0.164383562,0.20890411,0.229452055,0.02739726,0,0
232672,372300,3723,Mary Baldwin University,Staunton,VA,2,1395,43427,0.4241,0.6272,37147,4998.747867,371.8744076,1874.46872,0.889724311,0.087719298,0.022556391,0,0,0.308270677,0.691729323,0.286021505,0.230576441,0.087719298,0.007518797,0.135338346,0.037593985,0.07518797,0.107769424,0.010025063,0,0
